mex_dir,mex_file,mex_path,ID,TextID,WordID,Preview,start,end,file_name,tag,preview_length
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9703,1211,7,Lisboa,19,26,2810_noid,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9704,1212,7,Lisboa,24,31,2811_11720,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9705,1212,7,Pernambuco,244,254,2811_11720,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9706,1213,7,Bahia,26,32,2812_4918,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9707,1213,7,Bahia,69,74,2812_4918,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9708,1214,7,Natal,23,29,2813_198,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9709,1214,7,Rio Grande do Norte,53,72,2813_198,LOCALIZATION,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9710,1215,7,Lisboa,279,285,2814_3721,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9711,1215,7,Lisboa,208,215,2814_3721,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9712,1215,7,Buenos Aires,220,232,2814_3721,LOCALIZATION,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9713,1215,7,Rio de Janeiro,248,262,2814_3721,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9714,1216,7,Rio de Janeiro,217,231,2815_19921,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9715,1217,7,Pernambuco,68,78,2816_10341,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9716,1217,9,família,298,305,2816_10341,AFFILIATION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9717,1218,7,Moçambique,107,117,2817_noid,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9718,1218,7,Mucambo,147,155,2817_noid,LOCALIZATION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9719,1218,7,Matabonha,158,167,2817_noid,LOCALIZATION,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9720,1220,7,Recife,24,31,2819_18777,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9721,1220,7,Pernambuco,82,92,2819_18777,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9722,1220,7,Porto,206,211,2819_18777,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9723,1221,7,Lisboa,21,28,2820_312,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9724,1201,4,rei,69,73,2800_1031,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9725,1201,4,adjunto,143,151,2800_1031,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9726,1201,4,bispo,196,202,2800_1031,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9727,1201,7,Maranhão,205,213,2800_1031,LOCALIZATION,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9728,1201,4,.,220,222,2800_1031,ROLE,1
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9729,1201,4,fr,218,220,2800_1031,ROLE,2
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9730,1201,3,Conselho Ultramarino,45,65,2800_1031,INSTITUTION,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9731,1201,3,Juízo da Coroa,154,168,2800_1031,INSTITUTION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9732,1202,4,rei,78,82,2801_1437,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9733,1203,4,rainha,80,87,2802_6031,ROLE,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9734,1204,4,secretário,99,110,2803_15383,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9735,1204,4,presidente,133,144,2803_15383,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9736,1204,4,negociante,226,237,2803_15383,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9737,1204,3,Junta Governativa,51,68,2803_15383,INSTITUTION,17
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9738,1204,3,Fazenda,123,131,2803_15383,INSTITUTION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9739,1204,3,Real Erário,147,158,2803_15383,INSTITUTION,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9740,1205,4,governador,44,55,2804_3668,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9741,1205,4,capitão-general,57,72,2804_3668,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9742,1205,4,secretário de estado da Marinha e Ultramar,138,180,2804_3668,ROLE,42
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9743,1206,4,rei,71,75,2805_1475,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9744,1207,4,Bispo,110,116,2806_2901,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9745,1207,4,Frei,133,138,2806_2901,ROLE,4
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9746,1207,4,Bispo,402,408,2806_2901,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9747,1207,4,Bispo,532,538,2806_2901,ROLE,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9748,1207,4,Rainha,582,588,2806_2901,ROLE,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9749,1208,3,Conselho Ultramarino,39,60,2807_2649,INSTITUTION,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9750,1208,4,ouvidoresgerais,187,203,2807_2649,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9751,1209,4,superintendente,69,85,2808_1195,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9752,1209,3,Casas de Fundição e Moeda,89,114,2808_1195,INSTITUTION,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9753,1212,4,desembargador dos Agravos,41,66,2811_11720,ROLE,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9754,1212,4,secretário de estado da Marinha e Ultramar,101,144,2811_11720,ROLE,42
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9755,1214,4,capitão-mor,38,49,2813_198,ROLE,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9756,1214,3,Fazenda Real,239,252,2813_198,INSTITUTION,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9757,1215,4,mestre do navio,42,58,2814_3721,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9758,1215,4,senhorio,104,112,2814_3721,ROLE,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9759,1216,4,voluntário,47,58,2815_19921,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9760,1216,4,rei,137,141,2815_19921,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9761,1217,4,governador,41,52,2816_10341,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9762,1217,4,ecretário de estado da Marinha e Ultramar,107,148,2816_10341,ROLE,41
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9763,1218,4,baneane,40,48,2817_noid,ROLE,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9764,1218,4,governador,75,86,2817_noid,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9765,1218,4,capitão-general,88,104,2817_noid,ROLE,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9766,1219,4,Rei,81,85,2818_noid,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9767,1219,4,Capitão Mor,120,131,2818_noid,ROLE,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9768,1219,7,Sergipe,134,141,2818_noid,LOCALIZATION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9769,1220,4,governador,55,66,2819_18777,ROLE,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9770,1221,4,rei,64,68,2820_312,ROLE,3
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9771,1221,3,Conselho Ultramarino,39,60,2820_312,INSTITUTION,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9772,1201,5,D. Pedro II,73,84,2800_1031,PERSON,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9773,1201,5,Timóteo do Sacramento,222,243,2800_1031,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9774,1203,5,Gertrudes Rita de Madre de Deus,46,77,2802_6031,PERSON,31
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9775,1203,5,D. Maria I,87,97,2802_6031,PERSON,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9776,1204,5,Rodrigo de Sousa Coutinho,160,185,2803_15383,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9777,1204,5,José de Paiva e Sousa,237,258,2803_15383,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9778,1205,5,Gonçalo Pereira Lobato e Sousa,99,129,2804_3668,PERSON,30
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9779,1205,5,Diogo de Mendonça Corte Real,182,210,2804_3668,PERSON,28
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9780,1206,5,Sebastião de Sousa,45,63,2805_1475,PERSON,18
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9781,1206,5,D. João V,75,84,2805_1475,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9782,1207,5,Manuel da Ressurreição,138,160,2806_2901,PERSON,22
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9783,1207,5,D. Maria I),80,91,2806_2901,PERSON,11
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9784,1208,5,Francisco Albuquerque Coelho de Carvalho,112,152,2807_2649,PERSON,40
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9785,1209,5,Eugênio Freire de Andrade,41,67,2808_1195,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9786,1209,5,D. João V,154,163,2808_1195,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9787,1210,5,José Antônio da Silva Pinto,56,83,2809_15218,PERSON,27
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9788,1210,5,D. João,104,111,2809_15218,PERSON,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9789,1211,5,Antonio de Mello e Castro,90,115,2810_noid,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9790,1212,5,Antônio Joaquim de Pina Manique,67,98,2811_11720,PERSON,31
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9791,1212,5,Martinho de Melo e Castro,146,171,2811_11720,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9792,1213,5,D. João V,109,118,2812_4918,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9793,1213,5,Manuel Gonçalves Carvalho,177,202,2812_4918,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9794,1213,4,Juiz de Fora,154,166,2812_4918,ROLE,12
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9795,1213,4,Desembargador,41,55,2812_4918,ROLE,13
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9796,1213,3,Relação,58,66,2812_4918,INSTITUTION,7
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9797,1214,5,João de Barros Braga,74,94,2813_198,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9798,1214,5,D. João V,103,112,2813_198,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9799,1215,5,Francisco José de Oliveira,66,92,2814_3721,PERSON,26
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9800,1215,5,Antônio Gomes Barroso,114,135,2814_3721,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9801,1215,5,D. João VI,144,154,2814_3721,PERSON,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9802,1216,5,Cristiano Bastos de Azevedo,105,132,2815_19921,PERSON,27
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9803,1216,5,D. João VI,141,151,2815_19921,PERSON,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9804,1217,5,José César de Meneses,80,101,2816_10341,PERSON,21
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9805,1217,5,Martinho de Melo e Castro,150,175,2816_10341,PERSON,25
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9806,1217,5,Antônio de Sousa Costa,250,272,2816_10341,PERSON,22
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9807,1218,5,Rupachande Vanamaly,48,68,2817_noid,PERSON,19
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9808,1219,5,Afonso José Leitão de Souza,16,43,2818_noid,PERSON,27
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9809,1219,5,D. João V,85,94,2818_noid,PERSON,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9810,1220,5,Luís do Rego Barreto,94,114,2819_18777,PERSON,20
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9811,1220,5,Tomás da Silva Pereira,151,173,2819_18777,PERSON,22
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9812,1221,5,D. João IV,68,78,2820_312,PERSON,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9813,1222,7,Recife,26,33,2821_11233,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9814,1222,7,Pernambuco,70,80,2821_11233,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9815,1223,7,Sena,65,69,2822_noid,LOCALIZATION,4
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9816,1224,7,Bahia,23,29,2823_5255,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9817,1224,7,Bahia,70,75,2823_5255,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9818,1224,7,Bahia,290,295,2823_5255,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9819,1225,7,Lisboa,26,33,2824_19862,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9820,1225,7,Portugal,228,236,2824_19862,LOCALIZATION,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9821,1225,7,Rio de Janeiro,285,300,2824_19862,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9822,1225,7,Lisboa,362,368,2824_19862,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9823,1227,7,Goiás,74,79,2826_483,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9824,1227,7,Vila Boa,23,31,2826_483,LOCALIZATION,8
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9825,1227,7,Vila Rica,231,240,2826_483,LOCALIZATION,9
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9826,1228,7,Bahia,27,33,2827_10671,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9827,1229,7,Lisboa,21,28,2828_9180,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9828,1230,7,Pará,27,32,2829_10245,LOCALIZATION,4
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9829,1230,7,Estado do Pará e Rio Negro,74,100,2829_10245,LOCALIZATION,26
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9830,1230,7,Lisboa,370,376,2829_10245,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9831,1231,7,ilha de Santiago,73,89,2830_1001,LOCALIZATION,16
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9832,1231,7,Cabo Verde,93,103,2830_1001,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9833,1232,7,Recife,23,30,2831_13031,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9834,1233,7,Rio de Janeiro,27,41,2832_1058,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9835,1234,7,Olinda,74,80,2833_3646,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9836,1235,7,Angola,127,133,2834_2789,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9837,1235,7,vila de Massangano,104,122,2834_2789,LOCALIZATION,18
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9838,1236,7,Recife,26,33,2835_9487,LOCALIZATION,6
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9839,1236,7,Pernambuco,70,80,2835_9487,LOCALIZATION,10
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9840,1236,7,Reino,230,236,2835_9487,LOCALIZATION,5
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9841,1237,7,Santa Catarina,25,39,2836_43,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9842,1237,7,Santa Catarina,63,77,2836_43,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9843,1238,7,Rio das Mortes,238,252,2837_7343,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9844,1238,7,Vila de São João,209,225,2837_7343,LOCALIZATION,16
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9845,1239,7,Rio de Janeiro,25,39,2838_7615,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9846,1239,7,Estado do Brasil,62,78,2838_7615,LOCALIZATION,16
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9847,1239,7,Rio de Janeiro,281,295,2838_7615,LOCALIZATION,14
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9848,1240,7,Sergipe del Rey,39,54,2839_noid,LOCALIZATION,15
WSZYSTKIE,WSZYSTKO 1600 - 4000.mex,WSZYSTKIE/WSZYSTKO 1600 - 4000.mex,9849,1240,7,Vila Nova do Rio São Francisco,163,193,2839_noid,LOCALIZATION,30
